date,time,symbol,open,high,low,close,volume
2022-07-28,09:30:00,SP:SPX,4028.011,4035.58,4028.011,4035.58,19307660
2022-07-28,09:31:00,SP:SPX,4036.13,4038.47,4036.13,4036.649,14805404
2022-07-28,09:32:00,SP:SPX,4037.011,4038.019,4035.721,4035.839,14696998
2022-07-28,09:33:00,SP:SPX,4035.971,4036.231,4031.761,4033.049,12684387
2022-07-28,09:34:00,SP:SPX,4033.091,4034.819,4032.589,4033.149,12071348
2022-07-28,09:35:00,SP:SPX,4033.471,4037.611,4033.471,4036.489,13153154
2022-07-28,09:36:00,SP:SPX,4036.541,4037.841,4035.609,4036.539,11486901
2022-07-28,09:37:00,SP:SPX,4036.961,4037.059,4034.701,4035.179,10391373
2022-07-28,09:38:00,SP:SPX,4034.921,4034.951,4029.959,4030.051,11360136
2022-07-28,09:39:00,SP:SPX,4030.041,4032.741,4029.991,4030.109,9211348
2022-07-28,09:40:00,SP:SPX,4030.101,4031.369,4028.219,4028.399,10711765
2022-07-28,09:41:00,SP:SPX,4028.351,4031.301,4028.049,4029.859,10602572
2022-07-28,09:42:00,SP:SPX,4029.681,4029.681,4023.41,4025.319,10879219
2022-07-28,09:43:00,SP:SPX,4025.201,4025.901,4020.9,4020.9,9481847
2022-07-28,09:44:00,SP:SPX,4021.081,4021.129,4014.61,4014.669,10606023
2022-07-28,09:45:00,SP:SPX,4014.751,4015.049,4011.39,4011.439,11657947
2022-07-28,09:46:00,SP:SPX,4011.28,4011.431,4010.1,4010.279,10476246
2022-07-28,09:47:00,SP:SPX,4009.89,4009.89,4004.42,4004.469,10066217
2022-07-28,09:48:00,SP:SPX,4004.23,4007.679,4004.15,4006.659,9482850
2022-07-28,09:49:00,SP:SPX,4006.611,4008.911,4006.589,4008.911,8523700
2022-07-28,09:50:00,SP:SPX,4008.871,4010.051,4008.131,4008.729,8977360
2022-07-28,09:51:00,SP:SPX,4008.561,4008.679,4004.329,4004.349,8409870
2022-07-28,09:52:00,SP:SPX,4004.07,4004.929,4003.22,4003.239,8275110
2022-07-28,09:53:00,SP:SPX,4002.8,4002.8,3997.57,3998.629,10087740
2022-07-28,09:54:00,SP:SPX,3998.091,3998.939,3995.04,3997.889,8649270
2022-07-28,09:55:00,SP:SPX,3997.621,4002.459,3997.179,4002.459,8246920
2022-07-28,09:56:00,SP:SPX,4002.741,4003.099,4001.469,4002.709,7335480
2022-07-28,09:57:00,SP:SPX,4002.471,4004.351,4000.791,4003.959,7862960
2022-07-28,09:58:00,SP:SPX,4003.981,4005.361,4003.199,4004.329,7168600
2022-07-28,09:59:00,SP:SPX,4004.911,4006.201,4003.559,4004.659,7698680
2022-07-28,10:00:00,SP:SPX,4004.809,4009.339,4004.809,4007.569,9820360
2022-07-28,10:01:00,SP:SPX,4007.921,4011.421,4006.751,4010.979,8302360
2022-07-28,10:02:00,SP:SPX,4011.021,4011.029,4007.929,4007.929,7813630
2022-07-28,10:03:00,SP:SPX,4007.961,4009.901,4007.701,4008.591,6741260
2022-07-28,10:04:00,SP:SPX,4008.851,4009.051,4006.869,4008.389,7041000
2022-07-28,10:05:00,SP:SPX,4008.541,4009.411,4005.831,4006.109,8027770
2022-07-28,10:06:00,SP:SPX,4005.921,4005.961,4001.219,4001.219,7937010
2022-07-28,10:07:00,SP:SPX,4000.951,4003.149,4000.939,4002.679,6476930
2022-07-28,10:08:00,SP:SPX,4002.581,4002.989,3996.729,3996.729,8531990
2022-07-28,10:09:00,SP:SPX,3996.861,3999.159,3996.769,3999.159,7849580
2022-07-28,10:10:00,SP:SPX,3999.171,4003.179,3999.171,4003.119,6884690
2022-07-28,10:11:00,SP:SPX,4003.061,4003.231,4000.629,4000.959,7004190
2022-07-28,10:12:00,SP:SPX,4001.041,4001.041,3996.459,3996.669,7767330
2022-07-28,10:13:00,SP:SPX,3996.401,4000.369,3995.839,4000.269,8699790
2022-07-28,10:14:00,SP:SPX,4000.301,4000.611,3998.049,4000.589,6646850
2022-07-28,10:15:00,SP:SPX,4000.521,4003.021,4000.221,4001.449,6488110
2022-07-28,10:16:00,SP:SPX,4001.491,4003.429,4000.941,4003.159,6709490
2022-07-28,10:17:00,SP:SPX,4003.251,4005.689,4002.991,4002.991,6387660
2022-07-28,10:18:00,SP:SPX,4003.041,4003.041,3999.941,4001.599,6417420
2022-07-28,10:19:00,SP:SPX,4001.561,4002.541,3999.569,4001.229,6365820
2022-07-28,10:20:00,SP:SPX,4001.281,4002.239,3997.139,3997.851,6846300
2022-07-28,10:21:00,SP:SPX,3998.131,4001.819,3997.579,3997.579,6214640
2022-07-28,10:22:00,SP:SPX,3996.809,3996.809,3993.85,3994.869,7312690
2022-07-28,10:23:00,SP:SPX,3994.981,3998.449,3994.981,3998.449,5139170
2022-07-28,10:24:00,SP:SPX,3998.491,3999.539,3997.911,3998.119,4936100
2022-07-28,10:25:00,SP:SPX,3998.141,4000.791,3996.859,3996.859,5997250
2022-07-28,10:26:00,SP:SPX,3996.471,3997.411,3993.18,3993.18,6304920
2022-07-28,10:27:00,SP:SPX,3993.271,3995.391,3992.97,3995.049,6758420
2022-07-28,10:28:00,SP:SPX,3994.801,3997.081,3994.801,3997.029,5882360
2022-07-28,10:29:00,SP:SPX,3996.961,3998.671,3995.919,3998.519,5260420
2022-07-28,10:30:00,SP:SPX,3998.481,4000.469,3998.359,3998.629,6732990
2022-07-28,10:31:00,SP:SPX,3998.319,3998.639,3996.479,3997.339,5520360
2022-07-28,10:32:00,SP:SPX,3997.481,3997.499,3994.869,3995.539,6678550
2022-07-28,10:33:00,SP:SPX,3995.561,3998.529,3995.559,3998.529,5893900
2022-07-28,10:34:00,SP:SPX,3998.441,4000.591,3998.229,3999.729,5539880
