date,time,symbol,open,high,low,close,volume
2022-03-29,13:13:00,SP:SPX,4598.09,4599.05,4598.0,4598.0,2960360
2022-03-29,13:14:00,SP:SPX,4597.97,4597.97,4597.02,4597.76,2970880
2022-03-29,13:15:00,SP:SPX,4597.79,4599.98,4597.76,4599.98,2826100
2022-03-29,13:16:00,SP:SPX,4600.02,4600.21,4599.49,4600.05,2840670
2022-03-29,13:17:00,SP:SPX,4599.98,4600.09,4599.31,4599.89,2508360
2022-03-29,13:18:00,SP:SPX,4599.97,4600.44,4599.95,4600.33,2542040
2022-03-29,13:19:00,SP:SPX,4600.28,4600.58,4599.44,4599.67,3033240
2022-03-29,13:20:00,SP:SPX,4599.67,4599.75,4598.31,4598.31,2891810
2022-03-29,13:21:00,SP:SPX,4598.3,4598.3,4595.29,4595.3,4088610
2022-03-29,13:22:00,SP:SPX,4595.29,4596.53,4594.48,4596.34,3425510
2022-03-29,13:23:00,SP:SPX,4596.23,4596.74,4595.88,4595.93,2437170
2022-03-29,13:24:00,SP:SPX,4595.88,4596.65,4595.67,4596.65,3267560
2022-03-29,13:25:00,SP:SPX,4596.68,4598.24,4596.62,4597.67,3260880
2022-03-29,13:26:00,SP:SPX,4597.65,4597.65,4595.79,4596.45,3332580
2022-03-29,13:27:00,SP:SPX,4596.62,4598.25,4596.62,4597.64,3172030
2022-03-29,13:28:00,SP:SPX,4597.67,4599.93,4597.59,4599.87,2985780
2022-03-29,13:29:00,SP:SPX,4599.79,4600.25,4598.59,4598.61,3016710
2022-03-29,13:30:00,SP:SPX,4598.63,4599.56,4598.54,4598.71,3321590
2022-03-29,13:31:00,SP:SPX,4598.72,4598.72,4597.22,4597.5,2977440
2022-03-29,13:32:00,SP:SPX,4597.67,4598.51,4597.46,4598.51,2835170
2022-03-29,13:33:00,SP:SPX,4598.52,4599.59,4598.52,4599.59,2700110
2022-03-29,13:34:00,SP:SPX,4599.71,4600.03,4598.17,4598.37,3412360
2022-03-29,13:35:00,SP:SPX,4598.45,4600.77,4598.45,4600.77,3691470
2022-03-29,13:36:00,SP:SPX,4600.76,4602.17,4600.74,4601.23,3379590
2022-03-29,13:37:00,SP:SPX,4601.2,4601.2,4600.01,4600.9,2615080
2022-03-29,13:38:00,SP:SPX,4600.95,4601.64,4600.95,4601.58,2555790
2022-03-29,13:39:00,SP:SPX,4601.55,4602.98,4601.55,4602.88,3511660
2022-03-29,13:40:00,SP:SPX,4602.88,4604.45,4602.59,4604.28,3592610
2022-03-29,13:41:00,SP:SPX,4604.26,4605.0,4604.01,4604.97,3612680
2022-03-29,13:42:00,SP:SPX,4604.96,4605.03,4603.65,4603.81,2873110
2022-03-29,13:43:00,SP:SPX,4603.79,4604.31,4603.07,4604.16,4422400
2022-03-29,13:44:00,SP:SPX,4604.21,4605.66,4604.14,4605.4,3511340
2022-03-29,13:45:00,SP:SPX,4605.49,4605.69,4603.39,4604.63,3787880
2022-03-29,13:46:00,SP:SPX,4604.74,4606.54,4604.74,4606.35,2973580
2022-03-29,13:47:00,SP:SPX,4606.52,4609.28,4606.52,4609.28,4696730
2022-03-29,13:48:00,SP:SPX,4609.25,4611.45,4609.25,4610.31,3864200
2022-03-29,13:49:00,SP:SPX,4610.27,4610.28,4608.73,4609.28,2998930
2022-03-29,13:50:00,SP:SPX,4609.23,4609.37,4607.43,4607.44,2770820
2022-03-29,13:51:00,SP:SPX,4607.43,4609.18,4607.43,4609.13,2596840
2022-03-29,13:52:00,SP:SPX,4609.11,4609.98,4609.08,4609.54,3026020
2022-03-29,13:53:00,SP:SPX,4609.59,4609.59,4608.69,4609.49,2847890
2022-03-29,13:54:00,SP:SPX,4609.45,4610.26,4609.18,4610.16,2626360
2022-03-29,13:55:00,SP:SPX,4610.0,4610.27,4609.22,4609.57,3531640
2022-03-29,13:56:00,SP:SPX,4609.57,4610.63,4609.43,4610.47,3101550
2022-03-29,13:57:00,SP:SPX,4610.45,4610.72,4609.94,4610.18,3017490
2022-03-29,13:58:00,SP:SPX,4610.21,4611.05,4610.15,4610.86,2477740
2022-03-29,13:59:00,SP:SPX,4610.86,4612.32,4610.74,4612.25,3351190
2022-03-29,14:00:00,SP:SPX,4612.34,4612.72,4611.57,4611.65,4131160
2022-03-29,14:01:00,SP:SPX,4611.66,4612.54,4611.44,4612.54,3255690
2022-03-29,14:02:00,SP:SPX,4612.57,4613.08,4612.57,4612.66,2564770
2022-03-29,14:03:00,SP:SPX,4612.67,4613.32,4612.55,4612.59,3502990
2022-03-29,14:04:00,SP:SPX,4612.58,4612.58,4611.49,4612.2,3061350
2022-03-29,14:05:00,SP:SPX,4612.18,4612.44,4611.5,4611.86,3678910
2022-03-29,14:06:00,SP:SPX,4611.93,4611.93,4610.47,4610.77,4196780
2022-03-29,14:07:00,SP:SPX,4610.71,4612.11,4610.54,4612.11,3371380
2022-03-29,14:08:00,SP:SPX,4612.22,4613.57,4612.09,4612.2,4050890
2022-03-29,14:09:00,SP:SPX,4612.26,4613.22,4612.26,4613.21,2312770
2022-03-29,14:10:00,SP:SPX,4613.19,4613.73,4613.09,4613.56,2744520
