"date","time","symbol","open","high","low","close","volume"
"2022-01-04","13:30:00","SP:SPX","4786.1","4786.3","4779.13","4779.36","22031510"
"2022-01-04","13:35:00","SP:SPX","4779.29","4782.58","4778.33","4781.76","20416950"
"2022-01-04","13:40:00","SP:SPX","4781.23","4782.44","4780.3","4781.51","17438770"
"2022-01-04","13:45:00","SP:SPX","4781.59","4782.84","4780.88","4781.25","16352800"
"2022-01-04","13:50:00","SP:SPX","4781.16","4781.16","4776.64","4777.73","17330360"
"2022-01-04","13:55:00","SP:SPX","4777.74","4777.86","4774.27","4774.98","18904320"
"2022-01-04","14:00:00","SP:SPX","4774.97","4780.51","4774.78","4780.5","20618350"
"2022-01-04","14:05:00","SP:SPX","4780.43","4781.05","4777.67","4778.07","19914300"
"2022-01-04","14:10:00","SP:SPX","4778.02","4781.97","4777.47","4781.97","18843590"
"2022-01-04","14:15:00","SP:SPX","4781.96","4784.01","4781.32","4783.5","20267890"
"2022-01-04","14:20:00","SP:SPX","4783.49","4783.93","4781.01","4781.13","20812210"
"2022-01-04","14:25:00","SP:SPX","4781.14","4783.84","4781.06","4782.99","19764590"
"2022-01-04","14:30:00","SP:SPX","4783.06","4789.85","4782.97","4786.9","23223500"
"2022-01-04","14:35:00","SP:SPX","4787.24","4787.76","4786.25","4786.72","18903870"
"2022-01-04","14:40:00","SP:SPX","4786.71","4790.89","4786.62","4790.78","21551050"
"2022-01-04","14:45:00","SP:SPX","4790.81","4792.28","4789.76","4791.31","20857850"
"2022-01-04","14:50:00","SP:SPX","4791.31","4793.26","4790.98","4792.35","20132410"
"2022-01-04","14:55:00","SP:SPX","4792.35","4792.63","4791.24","4791.82","20769670"
"2022-01-04","15:00:00","SP:SPX","4791.8","4794.73","4791.71","4794.52","22770890"
"2022-01-04","15:05:00","SP:SPX","4794.53","4795.07","4793.86","4794.68","19962860"
"2022-01-04","15:10:00","SP:SPX","4794.77","4797.47","4794.77","4796.85","24826280"
"2022-01-04","15:15:00","SP:SPX","4796.86","4797.64","4795.31","4796.55","28013010"
"2022-01-04","15:20:00","SP:SPX","4796.66","4800.47","4796.52","4798.89","29629220"
"2022-01-04","15:25:00","SP:SPX","4798.89","4800.85","4797.62","4800.41","28471910"
"2022-01-04","15:30:00","SP:SPX","4800.42","4800.54","4797.2","4798.25","33919110"
"2022-01-04","15:35:00","SP:SPX","4798.2","4799.67","4797.63","4798.68","36569270"
"2022-01-04","15:40:00","SP:SPX","4798.69","4802.43","4798.3","4801.63","40068260"
"2022-01-04","15:45:00","SP:SPX","4801.68","4804.39","4801.38","4804.29","46623820"
"2022-01-04","15:50:00","SP:SPX","4805.53","4807.63","4799.19","4799.43","77344390"
"2022-01-04","15:55:00","SP:SPX","4798.43","4798.43","4793.05","4793.05","142774000"
"2022-01-04","16:00:00","SP:SPX","4793.54","4793.58","4793.52","4793.53","307447400"
