"date","time","symbol","open","high","low","close","volume"
"2022-08-09","12:54:00","4117.50","4118.5","4116.5","4117.25","4117.25","0"
"2022-08-09","12:56:00","4117.25","4120.0","4116.75","4118.25","4118.25","2885"
"2022-08-09","12:58:00","4118.50","4120.25","4118.0","4119.75","4119.75","4089"
"2022-08-09","13:00:00","4120.00","4122.25","4120.0","4122.0","4122.0","6181"
"2022-08-09","13:02:00","4122.00","4122.25","4120.5","4121.5","4121.5","3687"
"2022-08-09","13:04:00","4121.25","4122.0","4120.25","4120.75","4120.75","2816"
"2022-08-09","13:06:00","4120.75","4122.75","4119.5","4119.75","4119.75","4483"
"2022-08-09","13:08:00","4119.50","4120.0","4116.5","4118.75","4118.75","5775"
"2022-08-09","13:10:00","4118.75","4119.0","4116.75","4117.75","4117.75","4202"
"2022-08-09","13:12:00","4117.50","4120.5","4117.25","4120.25","4120.25","3349"
"2022-08-09","13:14:00","4120.50","4121.75","4119.5","4121.5","4121.5","3226"
"2022-08-09","13:16:00","4121.50","4124.25","4121.25","4123.5","4123.5","4968"
"2022-08-09","13:18:00","4123.25","4124.0","4121.75","4122.0","4122.0","3128"
"2022-08-09","13:20:00","4122.25","4124.0","4122.0","4122.75","4122.75","2200"
"2022-08-09","13:22:00","4122.75","4123.75","4121.5","4122.25","4122.25","2568"
"2022-08-09","13:24:00","4122.25","4123.75","4121.75","4122.75","4122.75","2602"
"2022-08-09","13:26:00","4123.00","4123.5","4122.25","4122.25","4122.25","1770"
"2022-08-09","13:28:00","4122.00","4123.25","4120.75","4123.0","4123.0","2826"
"2022-08-09","13:30:00","4123.00","4123.25","4121.25","4121.5","4121.5","3521"
"2022-08-09","13:32:00","4121.75","4122.75","4121.5","4121.5","4121.5","2552"
"2022-08-09","13:34:00","4121.50","4121.5","4119.25","4120.25","4120.25","3511"
"2022-08-09","13:36:00","4120.25","4121.0","4118.25","4119.75","4119.75","3385"
"2022-08-09","13:38:00","4119.50","4120.0","4117.75","4118.25","4118.25","2200"
"2022-08-09","13:40:00","4118.25","4119.25","4117.5","4118.25","4118.25","3874"
"2022-08-09","13:42:00","4118.25","4118.75","4114.0","4116.75","4116.75","6893"
"2022-08-09","13:44:00","4116.75","4117.5","4115.25","4115.25","4115.25","3356"
"2022-08-09","13:46:00","4115.25","4117.0","4114.75","4117.0","4117.0","3627"
"2022-08-09","13:48:00","4117.00","4119.5","4115.75","4119.0","4119.0","3960"
"2022-08-09","13:50:00","4119.25","4119.5","4117.5","4119.0","4119.0","3737"
"2022-08-09","13:52:00","4118.75","4120.25","4118.75","4120.25","4120.25","2794"
"2022-08-09","13:54:00","4120.00","4121.75","4118.75","4121.5","4121.5","4153"
"2022-08-09","13:56:00","4121.75","4125.5","4121.5","4124.75","4124.75","5390"
"2022-08-09","13:58:00","4124.75","4126.0","4123.5","4124.0","4124.0","3861"
"2022-08-09","14:00:00","4124.00","4126.0","4123.5","4126.0","4126.0","5318"
"2022-08-09","14:02:00","4125.75","4126.75","4124.75","4125.25","4125.25","4338"
"2022-08-09","14:04:00","4125.00","4126.25","4123.75","4125.25","4125.25","5391"
"2022-08-09","14:06:00","4125.00","4125.5","4124.0","4125.0","4125.0","3811"
"2022-08-09","14:08:00","4125.00","4126.5","4124.25","4124.75","4124.75","2517"
"2022-08-09","14:10:00","4124.75","4125.0","4123.25","4124.5","4124.5","3267"
"2022-08-09","14:12:00","4124.25","4124.75","4123.0","4123.75","4123.75","2499"
"2022-08-09","14:14:00","4123.75","4124.0","4121.25","4121.5","4121.5","2926"
"2022-08-09","14:16:00","4121.50","4122.0","4118.25","4119.0","4119.0","4995"
"2022-08-09","14:18:00","4119.00","4119.75","4116.0","4116.75","4116.75","5189"
"2022-08-09","14:20:00","4117.00","4118.25","4114.5","4115.25","4115.25","5024"
"2022-08-09","14:22:00","4115.00","4116.25","4114.0","4115.5","4115.5","4478"
"2022-08-09","14:24:00","4115.25","4116.5","4114.0","4114.75","4114.75","4585"
"2022-08-09","14:26:00","4114.75","4115.25","4113.5","4114.25","4114.25","4420"
"2022-08-09","14:28:00","4114.00","4115.5","4113.25","4114.0","4114.0","4475"
"2022-08-09","14:30:00","4114.00","4116.5","4113.5","4114.75","4114.75","4003"
"2022-08-09","14:32:00","4114.75","4115.0","4113.0","4113.75","4113.75","4662"
"2022-08-09","14:34:00","4114.00","4115.5","4113.75","4114.5","4114.5","2933"
"2022-08-09","14:36:00","4114.25","4117.25","4114.25","4117.0","4117.0","3905"
"2022-08-09","14:38:00","4117.00","4117.25","4115.5","4116.75","4116.75","3395"
"2022-08-09","14:40:00","4116.75","4117.25","4115.25","4116.5","4116.5","2318"
"2022-08-09","14:42:00","4116.25","4117.5","4115.25","4115.5","4115.5","3785"
"2022-08-09","14:44:00","4115.50","4118.5","4115.5","4118.0","4118.0","3542"
"2022-08-09","14:46:00","4118.00","4119.25","4117.75","4118.25","4118.25","3993"
"2022-08-09","14:48:00","4118.25","4120.5","4118.25","4119.75","4119.75","5099"
"2022-08-09","14:50:00","4119.75","4122.0","4119.5","4122.0","4122.0","4333"
"2022-08-09","14:52:00","4122.25","4125.0","4122.0","4124.5","4124.5","6892"
"2022-08-09","14:54:00","4124.50","4125.25","4121.5","4122.0","4122.0","6062"
"2022-08-09","14:56:00","4122.00","4125.25","4122.0","4122.75","4122.75","5553"
"2022-08-09","14:58:00","4123.00","4123.25","4121.25","4121.25","4121.25","4276"
"2022-08-09","15:00:00","4121.25","4123.25","4120.75","4121.75","4121.75","4276"
"2022-08-09","15:02:00","4121.75","4123.75","4121.0","4121.5","4121.5","2934"
"2022-08-09","15:04:00","4121.50","4121.75","4120.0","4120.25","4120.25","3530"
"2022-08-09","15:06:00","4120.00","4120.75","4119.5","4120.0","4120.0","3517"
"2022-08-09","15:08:00","4119.75","4122.25","4119.0","4121.5","4121.5","4450"
"2022-08-09","15:10:00","4121.50","4122.0","4119.75","4121.0","4121.0","3908"
"2022-08-09","15:12:00","4121.00","4121.25","4119.0","4119.5","4119.5","3927"
"2022-08-09","15:14:00","4119.25","4122.25","4118.75","4121.75","4121.75","3669"
"2022-08-09","15:16:00","4121.75","4123.5","4121.0","4122.25","4122.25","6250"
"2022-08-09","15:18:00","4122.25","4123.75","4122.0","4123.25","4123.25","3916"
"2022-08-09","15:20:00","4123.50","4125.75","4122.5","4125.0","4125.0","5861"
"2022-08-09","15:22:00","4125.00","4127.25","4124.75","4126.5","4126.5","5972"
"2022-08-09","15:24:00","4126.50","4127.75","4125.5","4125.75","4125.75","4752"
"2022-08-09","15:26:00","4125.75","4128.75","4125.75","4127.5","4127.5","4683"
"2022-08-09","15:28:00","4127.50","4127.5","4125.75","4126.25","4126.25","4165"
"2022-08-09","15:30:00","4126.00","4127.5","4124.75","4126.25","4126.25","5476"
"2022-08-09","15:32:00","4126.50","4127.75","4125.5","4125.5","4125.5","3263"
"2022-08-09","15:34:00","4125.75","4126.5","4124.5","4125.75","4125.75","5456"
"2022-08-09","15:36:00","4125.75","4126.75","4124.0","4124.25","4124.25","4894"
"2022-08-09","15:38:00","4124.50","4125.5","4123.75","4125.0","4125.0","3405"
"2022-08-09","15:40:00","4125.00","4127.0","4124.5","4125.75","4125.75","5378"
"2022-08-09","15:42:00","4125.50","4125.5","4121.25","4122.0","4122.0","6998"
"2022-08-09","15:44:00","4121.75","4122.25","4120.5","4121.5","4121.5","6415"
"2022-08-09","15:46:00","4121.50","4122.5","4119.0","4119.75","4119.75","6167"
"2022-08-09","15:48:00","4120.00","4123.25","4119.25","4122.75","4122.75","4185"
"2022-08-09","15:50:00","4122.75","4127.0","4122.75","4126.0","4126.0","9277"
"2022-08-09","15:52:00","4126.00","4126.25","4122.5","4122.75","4122.75","5545"
"2022-08-09","15:54:00","4122.75","4124.5","4120.25","4121.25","4121.25","13446"
"2022-08-09","15:56:00","4121.50","4122.0","4120.0","4120.0","4120.0","7494"
"2022-08-09","15:58:00","4120.25","4125.5","4120.0","4125.0","4125.0","39106"
"2022-08-09","16:00:00","4125.00","4128.75","4124.75","4127.5","4127.5","16816"
"2022-08-09","16:02:00","4127.50","4128.25","4126.75","4128.0","4128.0","3575"
"2022-08-09","16:04:00","4128.25","4129.0","4128.0","4128.25","4128.25","3659"
"2022-08-09","16:06:00","4128.25","4128.5","4127.25","4127.25","4127.25","1803"
"2022-08-09","16:08:00","4127.25","4127.75","4126.75","4127.5","4127.5","1604"
"2022-08-09","16:10:00","4127.50","4128.5","4127.25","4128.5","4128.5","1235"
"2022-08-09","16:12:00","4128.25","4128.75","4127.5","4128.0","4128.0","1784"
"2022-08-09","16:14:00","4128.00","4128.25","4127.0","4127.25","4127.25","1405"
"2022-08-09","16:16:00","4127.25","4127.5","4126.75","4127.0","4127.0","423"
"2022-08-09","16:18:00","4127.00","4127.25","4125.75","4126.5","4126.5","784"
"2022-08-09","16:20:00","4126.75","4127.75","4126.5","4127.5","4127.5","319"
"2022-08-09","16:22:00","4127.50","4127.75","4127.25","4127.5","4127.5","265"
"2022-08-09","16:24:00","4127.50","4128.0","4127.25","4127.5","4127.5","251"
"2022-08-09","16:26:00","4127.75","4127.75","4127.0","4127.25","4127.25","190"
"2022-08-09","16:28:00","4127.50","4128.0","4127.25","4127.75","4127.75","200"
"2022-08-09","16:30:00","4127.75","4128.0","4127.25","4127.25","4127.25","119"
"2022-08-09","16:32:00","4127.50","4127.5","4127.25","4127.25","4127.25","200"
"2022-08-09","16:34:00","4127.25","4127.75","4127.25","4127.5","4127.5","57"
"2022-08-09","16:36:00","4127.50","4128.0","4127.25","4128.0","4128.0","206"
"2022-08-09","16:38:00","4128.00","4128.25","4127.75","4128.0","4128.0","139"
"2022-08-09","16:40:00","4128.25","4128.25","4128.0","4128.25","4128.25","106"
"2022-08-09","16:42:00","4128.50","4128.5","4127.75","4128.25","4128.25","203"
"2022-08-09","16:44:00","4128.25","4128.5","4128.0","4128.25","4128.25","141"
"2022-08-09","16:46:00","4128.25","4128.25","4127.25","4127.25","4127.25","277"
"2022-08-09","16:48:00","4127.50","4129.0","4127.25","4128.5","4128.5","415"
"2022-08-09","16:50:00","4128.50","4128.75","4128.0","4128.25","4128.25","185"
"2022-08-09","16:52:00","4128.50","4128.5","4127.75","4128.25","4128.25","253"
"2022-08-09","16:54:00","4128.50","4129.0","4128.25","4128.75","4128.75","286"
"2022-08-09","16:56:00","4128.75","4129.25","4128.5","4128.75","4128.75","367"
"2022-08-09","16:58:00","4129.00","4129.75","4129.0","4129.25","4129.25","370"
"2022-08-09","18:00:00","4128.75","4129.0","4126.5","4127.0","4127.0","131"
"2022-08-09","18:02:00","4127.00","4128.0","4127.0","4127.25","4127.25","161"
"2022-08-09","18:04:00","4127.25","4128.25","4127.25","4128.0","4128.0","102"
"2022-08-09","18:06:00","4128.00","4128.0","4127.5","4128.0","4128.0","54"
"2022-08-09","18:08:00","4127.75","4127.75","4127.0","4127.25","4127.25","44"
"2022-08-09","18:10:00","4127.50","4127.75","4126.25","4127.0","4127.0","201"
"2022-08-09","18:12:00","4127.25","4128.0","4127.0","4128.0","4128.0","175"
"2022-08-09","18:14:00","4127.75","4127.75","4127.5","4127.75","4127.75","17"
"2022-08-09","18:16:00","4128.00","4128.75","4128.0","4128.5","4128.5","117"
"2022-08-09","18:18:00","4128.50","4129.0","4128.0","4128.75","4128.75","97"
"2022-08-09","18:20:00","4128.75","4129.25","4128.75","4128.75","4128.75","40"
"2022-08-09","18:22:00","4128.75","4129.0","4128.5","4128.75","4128.75","34"
"2022-08-09","18:24:00","4129.00","4129.5","4128.5","4128.5","4128.5","89"
"2022-08-09","18:26:00","4128.75","4128.75","4128.0","4128.75","4128.75","56"
"2022-08-09","18:28:00","4128.75","4129.25","4128.75","4129.0","4129.0","77"
"2022-08-09","18:30:00","4129.00","4129.0","4127.5","4127.75","4127.75","243"
"2022-08-09","18:32:00","4127.50","4127.75","4127.0","4127.0","4127.0","78"
"2022-08-09","18:34:00","4127.25","4127.75","4126.75","4127.0","4127.0","112"
"2022-08-09","18:36:00","4127.00","4127.0","4126.75","4126.75","4126.75","46"
"2022-08-09","18:38:00","4126.75","4127.25","4126.5","4126.75","4126.75","106"
"2022-08-09","18:40:00","4126.75","4127.25","4126.75","4127.0","4127.0","209"
"2022-08-09","18:42:00","4127.00","4127.25","4127.0","4127.0","4127.0","198"
"2022-08-09","18:44:00","4127.00","4127.5","4127.0","4127.5","4127.5","52"
"2022-08-09","18:46:00","4127.50","4127.5","4127.25","4127.25","4127.25","40"
"2022-08-09","18:48:00","4127.00","4127.5","4127.0","4127.5","4127.5","64"
"2022-08-09","18:50:00","4127.50","4127.5","4127.25","4127.25","4127.25","11"
"2022-08-09","18:52:00","4127.25","4127.5","4127.25","4127.5","4127.5","16"
"2022-08-09","18:54:00","4127.75","4128.0","4127.75","4127.75","4127.75","170"
"2022-08-09","18:56:00","4127.75","4128.0","4127.75","4127.75","4127.75","222"
"2022-08-09","18:58:00","4128.00","4128.0","4127.0","4127.25","4127.25","218"
"2022-08-09","19:00:00","4127.25","4127.75","4126.25","4127.5","4127.5","182"
"2022-08-09","19:02:00","4127.50","4128.75","4127.5","4128.25","4128.25","209"
"2022-08-09","19:04:00","4128.50","4129.0","4128.25","4128.25","4128.25","100"
"2022-08-09","19:06:00","4128.50","4128.5","4128.25","4128.25","4128.25","31"
"2022-08-09","19:08:00","4128.50","4128.5","4128.25","4128.5","4128.5","16"
"2022-08-09","19:10:00","4128.50","4128.75","4128.5","4128.75","4128.75","25"
"2022-08-09","19:12:00","4128.75","4129.0","4128.5","4129.0","4129.0","67"
"2022-08-09","19:14:00","4129.00","4129.25","4128.75","4129.0","4129.0","115"
"2022-08-09","19:16:00","4128.75","4129.0","4128.75","4128.75","4128.75","26"
"2022-08-09","19:18:00","4129.00","4129.0","4128.25","4128.25","4128.25","66"
"2022-08-09","19:20:00","4128.50","4129.0","4128.5","4129.0","4129.0","33"
"2022-08-09","19:22:00","4129.25","4129.75","4128.5","4128.5","4128.5","118"
"2022-08-09","19:24:00","4128.50","4128.75","4127.0","4127.5","4127.5","189"
"2022-08-09","19:26:00","4127.50","4128.25","4127.5","4127.75","4127.75","42"
"2022-08-09","19:28:00","4127.75","4128.0","4127.25","4127.75","4127.75","51"
"2022-08-09","19:30:00","4127.50","4127.75","4127.0","4127.5","4127.5","34"
"2022-08-09","19:32:00","4127.75","4127.75","4127.25","4127.5","4127.5","20"
"2022-08-09","19:34:00","4127.50","4127.75","4127.5","4127.75","4127.75","7"
"2022-08-09","19:36:00","4127.75","4127.75","4127.5","4127.5","4127.5","16"
"2022-08-09","19:38:00","4127.75","4127.75","4127.0","4127.5","4127.5","14"
"2022-08-09","19:40:00","4127.50","4127.5","4127.0","4127.25","4127.25","97"
"2022-08-09","19:42:00","4127.00","4127.5","4126.75","4126.75","4126.75","172"
"2022-08-09","19:44:00","4126.75","4127.25","4126.75","4127.25","4127.25","87"
"2022-08-09","19:46:00","4127.25","4128.25","4127.0","4127.75","4127.75","148"
"2022-08-09","19:48:00","4127.50","4128.25","4127.5","4128.0","4128.0","74"
